Movie,Review
Sleepers (1996),"The first half of Sleepers is gut-wrenching, disturbing, and brilliantly acted by the young stars. Watching their mistake and the exorbitant price they pay for it, you feel their guilt and their subsequent victimization to the point of physical discomfort. You can't wait for the second act when the villains will be brought to justice and you'll feel just great about the whole thing. . .right?

Then you get the second act. It turns into a showcase for hot young over-actors who could learn a thing or two from their younger counterparts. DeNiro's character is the most compelling and the movie would have done better to involve him more, but because of the cursory examinations Ron Eldard and Billy Crudup (and the screenplay) provide their characters, you never fully believe DeNiro would do what he does. Brad Pitt and Dustin Hoffman try like heck to make their plotline ring true, while Jason Patric and Minnie Driver just sit there and whine as if the story itself provides the tension they lack.

Plotwise, the second half provides only one real moment wherein the wounds begin to heal, with the testimony of one of the villains. The rest of the act, the movie and Hoffman double plead their own case. They're innocent, but if they're guilty it's still OK. The nonsensical mafia subplot seems a weak device to tie up loose ends, and where does DeNiro come up with his ace in the hole anyway? Sloppy writing that leaves the viewer still licking the wounds of the first half."
Victor/Victoria (1982),"1982 was a gender-bending year for Hollywood. Dustin Hoffman dressed up as a woman; Julie Andrews dressed up as a man. How fitting that the very next year Linda Hunt would win the first Oscar ever given for playing a member of the opposite sex.

""Victor Victoria"" is a solidly-crafted, old-fashioned musical that finds Andrews pretending to be a male female impersonator (got that?) so that she can hold a job in a nightclub in Depression-era Paris. James Garner is the man's man who begins to doubt his manliness when he finds himself having some strange feelings for this ""guy."" It's a very gay-friendly movie that's really squeaky clean, though it might have been racy at the time when homosexuality wasn't as accepted as it is now (if you want to call it ""accepted"" even now).

There are lots of production numbers, but this doesn't feel like a musical, as all of the numbers are presented in context of a show and they don't propel the plot or develop characters. Lesley Ann Warren is fairly obnoxious as a bawdy American, but Robert Preston steals the show as a fellow drag performer.

As far as Blake Edwards projects go, this is one of the strongest.

Grade: B+"
"Great Race, The (1965)","I'm giving this film extra points because I have such fond memories of it; but the reader should be aware that this is over-rating it as a film.

The bad news: it is way overlong; Edwards always was a terribly self-indulgent parodist, even on the Peter Gunn show; the big pie fight is excruciatingly mishandled; Curtis and Lemmon were told to ham it up and they do, and this gets painful sometimes; the story is silly and the finale unsatisfying.

The good news: Natalie Wood is beautiful and unforgettable and does marvelous. The camera work makes the sound-stage ""exteriors"" come alive, without ever hiding the fact that they are in a sound-stage (they're intended to look phony). The story does have an oddly epic feel to it which is why it remains watchable despite its length and occasionally unfunny sequences.

The film is of course really of the 1960s genre ""camp"". Nobody's ever adequately explained the appearance of this genre; the silent films Blake is spoofing here were brilliantly spoofed in their own day by much brighter comic minds like Keaton and Chaplin, so it's not clear why anybody in the '60s thought they needed to be spoofed again. After all, ""The Perils of Pauline"" is from the same era that gave us Von Stroheim's brutally realistic ""Greed""; did movie-makers of the '60s really think they were so much more ""mature"" and ""sophisticated"" than Eric Von Stroheim? If not, then why pretend that the silent film era was somehow an age of ""innocence"" that we had ""gone beyond""? '60s camp is, in the last analysis, a collective monument to generational arrogance, nothing more; but I suppose, since this arrogance is a recurring problem in Modern culture, we need reminders that one generation's arrogance is another's fodder for parody."
"Crying Game, The (1992)","I hadn't seen this film but had heard good things about it and knew the 'twist'. It was shown on Film4's 'Films for Life' season in April 2011 so finally decided to watch it and was astounded by how bad it was. I'm bemused by all the comments here about the good script, good acting, etc because I experienced the exact opposite. The acting was appalling, especially Forest Whitaker and Jaye Davidson; Whitaker's English accent made Dick Van Dyke's Mary Poppins accent look good. It was all over the place, varying from Cockney to Australian to Texan American in one sentence. He was obviously concentrating on the accent as his acting was very hammy. Davidson was perhaps the most wooden and un-natural actor I've ever seen on screen - his happy, sad, drunk, murderous and suicidal were all delivered with the same emotionless deadpan monotone. The dialogue was stilted and full of cliché after cliché. The plot was unreal and relied on suspension of disbelief - apparently English people cannot distinguish between a thick Belfast accent and a Scottish one (wait a minute, that's Americans isn't it?); apparently the IRA plot the assassination of politicians off-the-cuff the day before in the back of a car with a 5 minute run-through and then, when it goes wrong, just wing it and deliberately instigate an OK Corral shoot-out....oh my, such a bad film"
Sophie's Choice (1982),"This movie is officially protected from withering criticism by its wisely taking out Streep Insurance (i.e. Arguably the greatest American female actor delivering arguably her greatest performance) and the cinematography from another film genius, Nestor Almendros, is simply stunning (safe to say Brooklyn has never looked lovelier). But one gets the distinct impression, as the film slowly expands to a gaseous two hours and forty minutes, that writer/director Alan J. Pakula, like a chef with a runaway souffle, lets the whole unwieldy film, from William Styron's unwieldy novel, get away from him. This feeling of directorial fumbling is especially strong in the second half, when the thing lurches rather than inexorably moves to what is intended to be a shattering conclusion and what we get instead is a rather hurried, perfunctory scene (ironic for such a long, slow film) featuring moustache twirling Nazi-ism and infant squawling, and the question ""Is that all there is?"" pervades the consciousness as we cut from the Holocaust to the Capitol Hotel in DC and a rather off putting sex scene between Streep and the annoyingly callow Peter MacNicol in what has to be one of cinema's dumber editorial decisions. You really wish someone had been around (producers Martin Starger and Keith Barish perhaps?) to gently remind Pakula, ""We don't give a hush puppy about Stingo. Or his novel. What we care about are Sophie and her surviving kid and why he didn't make it to Brooklyn."" A director in control of his or her material, a director who didn't conceitedly assign the adaptation to himself rather than to a pro like Alvin Sergeant or Jay Presson Allen, would have known how to deal with these rather important matters and how to tell this story effectively and affectingly. B minus.

PS...It took me two days to get Marvin Hamlisch's cloying theme out of my head. This is one better than his equally syrupy theme to ""The Swimmer""."
"Fog, The (1980)","Antonio Bay, California is celebrating its centennial. Father Malone (Hal Holbrook) discovers his grandfather's journal from 1880. It reveals that the six celebrated founders of the town sank a ship called Elizabeth Dane and then stole its gold. The owner Blake had wanted to establish a leper colony. Instead the six used the money to build the town avoid having the leper colony nearby. Strange things are happening in the town. Single mom Stevie Wayne (Adrienne Barbeau) is the radio DJ in the lighthouse. Nick Castle (Tom Atkins) picks up hitchhiker Elizabeth Solley (Jamie Lee Curtis) and then all the windows in his truck shatter. A fog bank comes over a fishing boat and apparitions kill everybody. Nick and Elizabeth sleep together. An apparition comes to kill but the clock strikes 1 am and the witching hour ends. The apparition disappears. Kathy Williams (Janet Leigh) is the organizer of the centennial and she refuses to believe Father Malone and the curse.

This is a rather slow horror and not that scary. It has a spooky quality to it mostly from Carpenter's music and the isolated seaside location. The story is pretty simplistic at its core. It's killer ghosts. The whole exposition with Hal Holbrook reading the diary isn't the most exciting. It's most remembered for Adrienne Barbeau as the sexy DJ. She definitely has the voice for it."
Escape from New York (1981),"In the far-flung future, Manhattan Island is a prison surrounded by a fifty-foot wall. Said prison is guarded from outside the wall, while inside, the prisoners create their own lawless society. When the US President (Donald Pleasence) inadvertently lands in this hell, it's up to bada$$ criminal, Snake Plisskin (Kurt Russell) to retrieve him.

ESCAPE FROM NEW YORK is Director John Carpenter's foray into post-apocalyptic sci-fi / action. In his vision, it's an out of control crime rate, rather than nuclear holocaust that's to blame. Packed with oddball characters, and loaded with classic scenes, EFNY became a trendsetter.

In spite of some clunky, ""futuristic"" technology, and the unavoidable poignancy of having Plisskin land atop the World Trade Center, it all works somehow. For its budget, this movie looks impressive. Russell is perfect in his eye patch-wearing, anti-hero role, riding high before his next big stint in THE THING. Great use is also made of older stars like Lee Van Cleef, Ernest Borgnine, and the inimitable music legend, Isaac Hayes. Carpenter regulars Tom Atkins, Charles Cyphers, and Adrienne Barbeau make appearances, with Ms. Barbeau having some heavenly running sequences! One of the truly great Carpenter films..."
"Howling, The (1981)","Big fan of Gremlins, and always heard tell of how good The Howling was. Problem was I'd never been able to get more than 30 mins into it without something annoying me so badly I had to rage quit. Well, I finally got through it. Right to the end and yeah, it isn't for me.

Not sure what the budget was on this thing, but man oh man does it look bad. Its shot with soft lighting, and not enough lighting, and most of the time looks like Vaseline was on the lens. I think its a technique to mask the low budget special effects. Also, the famous transformation scene which I finally got to goes on for like two minutes too long and isn't that interesting. I prefer the Rat in From Dusk Till Dawn, at least he doesn't mess around. Having recently watched E.T. again I think I've identified my major problem with The Howling. Poor Dee Wallace, who also plays E.T.'s mother, is on screen most of the time, and she's just not a good actress. She's more convincing here than in E.T. but really she just doesn't sell any of it. And that really pulls a picture down when your protagonist, your anchor, just doesn't convince or draw you in. So, yeah. While probably landmark in 1983, The Howling is one I've always struggled to get through, tried to force myself to like, but at the end of the day its a movie its not homework, you don't have to like it. If I had to pinpoint the other main thing that frustrated me about The Howling it would be that the actual werewolves don't do get to do much. They spend so long transforming its like that's all they're good for. Its pretty funny when you think about it. Again, a question of what was possible with the special effects, but earlier films did more. Nosferatu (1922) and Dracula (1931) are incredible to this day. The Howling (1983) is not.

Its funny, maybe the genre just isn't for me. I can't think of a single werewolf movie I've liked except the remake to American Werewolf, and that one probably just hit me because I saw it at the right age, in the cinema. Maybe there's a time for werewolves, and you only get one chance. Its like falling in love."
"Return of Martin Guerre, The  1982)","I've seen the remake of this French drama a couple of times, never knowing it was a remake, so when I learned that The Return of Martin Guerre was the original of Sommersby, I hurried to rent a copy. There were a couple of changes, namely the setting and the ending, and overall I liked the Richard Gere version better, but I'm still glad I saw it.

You've got to hand it to Europeans: they know how to make a period piece. I always say to myself, ""Where did they film this?"" and ""Where did they find these people?"" The crumbling stones from centuries-old buildings, the lighting only created by candles, and the villagers with missing teeth, greasy hair, and grubby faces can only be found in a true European film. The setting of this movie is truly incredible to look at. It's as if the filmmakers snuck a camera into a time machine!

The story itself is interesting. A young couple is married at the start of the movie, and when the husband leaves without any explanation, she's devastated and alone. Ten years later, Gérard Depardieu comes to town, and the villagers rejoice at his return. (In the beginning part of the movie, they managed to find an actor, Stéphane Pean, who looked and sounded like Gérard; pretty cool!) His wife, Nathalie Baye, is overjoyed. But, in the midst of his happy life, a homeless man starts trouble by suggesting that the man who has returned is not who he claims to be. An investigation follows, and the villagers turn on the man they once loved.

If you know Sommersby, you know that this movie is as depressing as it sounds. There's also a very sinister element of the villagers' traditions running around in costume terrorizing their neighbors. It's pretty creepy, and it makes sense why Nathalie didn't like to live alone all those years. If I were you, I'd stick with Richard Gere. It's a lot more romantic, even though it's less of a period piece."
"Tin Drum, The  1979)","I'm reviewing the Criterion DVD restoration of 2013.

I was talking about this film this morning with a friend. It is one of his favorites; he said he could remember even small details like the heart-shaped crack in the wineglass that Oskar makes for Roswitha. Reading some of the reviews above, I'm astonished at the lack of empathy and imagination displayed by the reviewers. As a Christian--even a lax one--I find nothing depraved or obscene in this movie. It is something you have to watch with a historical perspective. Nazi youth rallies were exercises in mass hysteria, just as the one shown here. Oskar's parents had to be watchful in case the police caught him--as a dwarf, he was in danger of being euthanized. There are many instances of a police state that I could mention but will not.

The performances are marvelous. Angela Winker is great as the mother carrying on an affair with Bronski under the oblivious eyes of the family. Mario Adorf as Matzerath plays a warm, caring man who is caught up in the Nazi craziness. He understands that his wife is cheating on him but ignores it for the sake of the family. Daniel Olbrychski is the elegant and befuddled Bronski to a T. David Bennent's eyes sometimes remind me of the kids in Village of the Damned, but he's always convincing."
"Cook the Thief His Wife & Her Lover, The (1989)","With the Cook, the Thief, his Wife and her Lover, Greenaway creates a self-contained world that is both a fabrication and abstraction of reality, but also an extremist reflection (nee, microcosm) of British society in the nineteen-eighties. The characters that he chooses to put forward to the audience as protagonists are archetypes of social and political caricatures that we would find in that particular decade; but heightened to conform to the over-the-top opulence/pestilence found central to the plot. His ability to craft characters and situations that resonate beyond the context of a particular scenario, coupled with his bitterness and unwillingness to conform is what sets him up as a satirist of serious note. He also elevates the film beyond the realms of mere art-house experimentation by fashioning a seriously funny script, which has ample opportunities for central character Albert Spica to prove himself the ultimate charismatic bully - part cockney hard man, part pantomime villain - who is never less than compulsively terrifying.

The plot is a simple construct centred on the theme of revenge and the need for personal freedom. This is mixed in with the socio-political undertones as well as Greenaway's many references to art, theatre, film and literature. It is also elevated by the impeccable cinematic qualities that we hold synonymous with the director's work. Everything here is about pushing things beyond the reasonable limitations; so we have a stunningly intricate set that is both theatrically simplistic, but also as other-worldly as anything from the work of say Gilliam or Jeunet. The costumes by Jean Paul Gaultier scream over-the-top chic, whilst often mirroring the use of colour employed by the production designers. Greenaway even breaks continuity by having Helen Mirren's costumes change colour as she moves through each room of the restaurant, so that we have a green dress in the kitchen, a red dress in the dinning area (inspired by Hitchcock's vertigo no less) and a white dress in the lavatory. It's an audacious move, but one that pays off in the creation of a completely self-contained world; something that is further established by Sacha Vierny's sumptuous cinematography and the wonderfully bombastic music of the ever-excellent Michael Nyman.

Some have clearly found the film's various abstractions problematic (yes, it is theatrical, yes it is occasionally shocking, and yes, it does evolve in a world of its own ostentatious creation). But it's also as artistic a film as you can get; a fact that some here have disputed. The reason that some define this as artistic refers to the use of colour, light and composition. The architecture of the sets too, and the way in which the production designers have chosen to dress them also adds to the artistic stylisation of the film. These factors are important to the narrative, as they are symbolic to what Greenaway is trying to convey, as well as what the characters are all about. Because of this, the design of the film becomes AS important as the framework, if not more so. But this film is more than a mere arty exploration; it's funny and intelligent and features a slew of great performances from a wonderfully eclectic cast. Michael Gambon as the thief Spica gives a grandstand performance to rival his own Phillip Marlow from The Singing Detective; hamming things up spectacularly but still retaining that much needed sense of humanity. The same can be said of the other principals too.

Mirren as the wife exudes a quite and restrained sexuality in what must be her best performance, whist Richard Bohringer as the cook is in some represents the linchpin/catalyst for the film. Elsewhere we find everyone from Tim Roth to Ian Dury popping up to give the film some added character and easily furthering the film's already cult appeal. This was a turning point for Greenaway; a move towards the more expressive, elaborate and self-contained style of film-making found in films like Prospero's Books and the Baby of Maçon and away from the more easy to digest classics like the Draughtsman's Contract, Drowning by Numbers and A Zed and Two Noughts."
