movie_id,title,release_date,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genres,Review
1089,Speed 2: Cruise Control (1997),13-Jun-1997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"['Action', 'Romance', 'Thriller']"," Favorite parts?

The lifeboat rescue scene. It seems like it takes half an hour to conclude this ""action"" scene. It was long enough for me to notice part of the problem. The soundtrack! Music is supposed to set the mood and blend into the film invisibly. The music chosen for this sequence, I suspect, should have been selected to incite pulse pounding nail-biting excitement. Instead, we are treated to a sad, tragedy-laden violin concerto appopriate akin to a funeral dirge. The non-sequitor was surrealistically hilarious.

The beaching of the liner. The ocean liner grounds itself not 100 feet out to sea when the bottom of the boat wedges into the sand but OVER the beach and after it tears up the boardwalk taking out a few flimsy oceanfront hotels that would have been carried away a la Wizard of Oz by any respectable hurricane. The writers appear to have neglected that ocean liners don't skim on the surface of water like jet-skis. Even supposing it did, liners are triangular and would fall over if placed on a beach. Ya kinna defy the laws of physics, cap'n!

Dreadful failed attempt at suspense. When big boats go bad they do it slowly. Yes it takes miles for a ship at full throttle to come to a stop, but the moment of tension occurs a good fifteen minutes before impact. After that, it's a matter of waiting for the inevitable. It's a matter of forlorn mourning, not edge-of-your-seat terror. Titanic captured this well. Speed 2 desperately tries to make a 30 mph crash have the same feel as a NASCAR crack-up. It just can't be done.

To round out the rationale... The acting is wooden, our beloved steely bus driver of Speed has been replaced by a piece of arm candy that Jack would've thrown out the window. Jack supplanted by a generic cleft-chin Dudley Doright named ""Alex"". The rest is recycled badly. A park bench with the Budweiser labels poking out from inside."
1090,Sliver (1993),01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']," I don't why many people put this movie down so bad. Anything with Sharon Stone is good. This movie is just as kinky as ""Basic Instinct"", only more high tech. Working for a publishing company is a hard job to take, even if you went through a rough marriage and trying to start over, finding yourself shouldn't be so hard. Not with Carly Norris(Sharon Stone). She moves into a new high in New York called Sliver Heights, she gets a room which the deceased lived. and their she meets the owner Zeke Hawkins(William Baldwin) owns Sliver Heights, and he thinks he God. This man is not only the owner, he's the biggest voyeur of that complex. A voyeur(Peeping Tom) like him make others look like amateurs. I liked ever scene of this movie, the love scenes, the shower scenes, the conversation scenes, and he actually records them which I think is downright obscene. Sharon never looked any hotter in that movie, and he character is really hard core all the way. The author Jack Landford(Tom Berenger) seemed to be a decent character, however his shady past makes him the target for police. When he was killed, the murders stopped, but the voyeurism was way more sinister than the crimes earlier. So Zeke was given a major attitude adjustment there, and I think it's time for a new owner. This movie was really hardcore, imagine for what the unrated version would be like! Rating 3 out of 5 stars."
1091,Pete's Dragon (1977),01-Jan-1977,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Adventure', 'Animation', ""Children's"", 'Musical']"," I remember at one point in my childhood, I heard about a movie called ""Pete's Dragon"", maybe when it was about to come on TV, and also remember seeing some of it, though I can't remember how much I saw. There was another part of the film I remember seeing some years later (the part where the Dr. Terminus character manages to win over the initially angry people), but I didn't know what movie I was seeing. After many years, I could still remember the title of this mostly live action Disney film (but one with a cartoon dragon), and finally decided to watch it from start to finish this week. It's far from one of the most highly regarded Disney productions in the long history of the company, and I wasn't expecting it to be among the great ones, but I was expecting it to be better than I found it to be, which is not good at all for the most part.

With the help of his magical dragon, Elliott, a young orphaned boy named Pete manages to escape from his cruel adoptive family, the Gogans, but they are still determined to find him somehow or other. The boy and his dragon friend travel together and soon come to a village called Passamaquoddy. Before they enter, Pete tells Elliott that he must make himself invisible (a magical power of his) in order to avoid scaring the people, so the dragon reluctantly does so, but even in his invisible form, he soon causes a lot of trouble in the village, and since nobody can see him, it looks like Pete is responsible! After Pete gets away from an angry mob and Elliott scares Lampie, the drunken lighthouse keeper, the two of them go to a cave near the lighthouse, where Nora, Lampie's daughter, finds Pete and decides to give him shelter in her home. He often talks to her about Elliott, and she doesn't believe that this dragon actually exists, but plays along. Unfortunately, the dragon continues to cause trouble for Pete, and the village of Passamaquoddy has another problem when medicine showman Dr. Terminus and his assistant, Hoagy, are back to swindle the villagers again with their fraudulent formulas!

This live action/animation crossover is a musical, and unfortunately, the songs generally don't have much effect. I think this already shows with the first song, sung by the Gogans as they pursue Pete, but it gets worse after the boy and his dragon friend get away from them and we hear the next musical number, ""Boo Bop Bopbop Bop (I Love You, Too)"". During this song, I felt like I was watching something strictly for the very young. Basically, the rest of the songs also fail, including the ""I Saw a Dragon"" one featured in the part where Lampie tells the people in the tavern what he saw, a notably clumsy segment of the film. The musical numbers are only one of the significant flaws in the film. Most of the cast performances failed to impress me, especially Jane Kean overacting in the role of Miss Taylor, the strict teacher of the village. It doesn't seem that Sean Marshall, who plays the title character, was a very good child actor. ""Pete's Dragon"" does have some pretty funny parts, but not enough to make it really work as a comedy, either. Also, while I certainly didn't find myself not caring what happened to any of the characters, I still didn't find most of the story too entertaining for some reason, but that might have been largely because of the other problems.

This is a mainly live action family musical, and maybe I'm not usually into movies like this, but that hasn't stopped me from finding ""Willy Wonka & the Chocolate Factory"", a live action family musical from six years before this one, to be a great film, so it's definitely not like ""Pete's Dragon"" would look bad to me regardless of quality. This particular Disney piece came out the same year as ""The Rescuers"", an all animated feature which disappointed me when I first saw it last year (I actually found its 1990 sequel, ""The Rescuers Down Under"", to be much better, as rare as that is with sequels and as much as many Disney fans would probably disagree), but even that film I found to be better than this very lacklustre live action/animation crossover. I gave ""Pete's Dragon"" a try, and realize that it has a following (not a huge one, but it is a following), but simply put, I just didn't like it. I guess I can still recommend it for kids and won't say adults should avoid it at all costs, but I also still think there are good reasons for all the criticism."
1092,Dear God (1996),01-Nov-1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']," A film like this is only on at one time of the year. Although it's about letters to God rather than Santa Claus, its theme of dreams coming true and its vague sentimentality are just right for the holiday season. The film is about a bunch of misfits and loners discovering a social conscience when they work in a department of the postal service that handles letters addressed to God and other people who don't have regular mailing addresses.

This is certainly no ask-god version of Nathanael West's Miss Lonelyhearts (filmed as Advice to the Lovelorn and Miss Lonelyhearts), where a character faced with innumerable demands from desperate members of the public is slowly driven mad. It seems there are few problems in this film that cannot be solved with a misappropriated saxophone (indeed, with all the gifts being doled out, the film's idea of God is little different to Father Christmas). Wider issues of poverty, illness, death and other injustices are ignored.

As an atheist, I was a little disappointed to see people talking about God inspiring the characters, as though nobody could do a good deed without being an agent of the Lord. It seems odd that a film with a potentially blasphemous premise (people impersonating God) could end up as such an affirmation of religion, but in the cinema people who impersonate priests and nuns tend to end up as heroes (We're No Angels, etc) while actual priests turn out to be villains. This film certainly panders to the audience's need for a feel-good spirituality that is simple and undemanding, without any of the complexities of organised religion.

To be fair, the crew and cast are competent and while it's not Garry Marshall's best film, it's not his most shamelessly manipulative either (Pretty Woman is far stupider). The characters are an appealingly motley bunch that could work well in a sitcom, some of the dialogue is funny, and Dear God is in many ways a decent piece of schmaltz. If you forget about it as soon as it's finished, it's probably fine."
1093,Live Nude Girls (1995),01-Mar-1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],
1094,"Thin Line Between Love and Hate, A (1996)",03-Apr-1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],
1095,High School High (1996),25-Oct-1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],
1096,Commandments (1997),02-May-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']," Being a young widowed man, I was most anxious to see Commandments. Also, if you have read any of my other film revues, you should know how much I enjoy seeing Courteney Cox's work. However,despite all my efforts, I could not find enough substance within this motion picture to really enjoy it

The plot: a recently widowed man fusses at God due to his recent string of bad luck, ie death of his wife, tornado coming from no where and destroying, only his home, leaving his neighbors untouched, and so on. He then decides to break all the commandments as a way to challenge God to sort of a duel?

The photography was dark and dreary, even on sunny day scenes, giving the film a ""life is so drab"" undertone. We watch as the main character one by one breaks all of the commandments, which include a tastefully executed love scene with his brothers wife, played by Courteney Cox. As always, Ms.Cox's work was most admirable.

I can tell you first hand what being widowed is like, the pain and frustration are overwhelming. Commandments does not hit any of those marks. It is rather a self indulgent film that through black humor, tries to have us take a look at our own belief's. I won't even mention the ending.I will leave that for you to discover. Hey,you may enjoy this film more than I, but I doubt it."
1097,"Hate (Haine, La) (1995)",09-Feb-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama'],
1098,Flirting With Disaster (1996),22-Mar-1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']," I've enjoyed most of David O. Russell's movies and I know it's supposed to be screwball comedy and all, but this one had a few too many goofy, contrived plot twists for my taste—like when gay ATF agent Richard Jenkins impulsively decides to follow a guy he's never met before (and whose wife his committed gay partner's been flirting with) all the way to New Mexico to help him find his birth parents.

I liked the scenes where Stiller and Téa Leoni get so wrapped up in each other that they start knocking over the furniture, but it didn't seem like Téa was really pulling her weight the rest of the time, and though I was impressed by the outside-the-box casting choice of MTM as the nudzhy Jewish mother, I was kind of hoping her character wouldn't show up again after the opening scenes. Finally, I couldn't really buy Alan Alda and Lily Tomlin as desert-rat drug dealers, though I enjoyed the antics of their sociopathic teenage son.

I know Russell goes in for these big ensemble comedies with everybody yelling and carrying on, but this time, as with ""Silver Linings Playbook"" a few years back, it seemed like the plot was already spinning out of control with 20 or 30 frantic, not-sot-funny minutes left to go. Eight stars for the first 45′, four for the second."
1099,"Red Firecracker, Green Firecracker (1994)",01-Jan-1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama'],
1100,What Happened Was... (1994),01-Jan-1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"," It would be a lie to call this movie plot-driven or straightforward. If you're one of those people who likes a story with a clear outline, beginning and end: this movie is not for you. Those who enjoy people watching and character-based films on the contrary, are in for a treat!

The acting in this movie is absolutely great. The rest of the setting are simply props, like in a theatre play. Everything revolves around two people pushing and pulling towards and away from each other, while trying to forget their own neurotic tendencies in favor of romance.

'What happened was...' tells you exactly what happens on one date between two people, without ever trying to overly explain anything. You are watching them in real time, without a before or after. The pace therefore is sometimes a bit slow, but this contributes to the experience of watching some sort of anthropological case study.

There are some magical, even rather spooky elements, but not gratuitous. Everything adds to slowly discovering the protagonists' inner turmoils, hopes and fears."
1101,Six Degrees of Separation (1993),01-Jan-1993,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Mystery']"," Six Degrees' Inspiration Hampton Dies Sat Jul 19, 3:14 PM ET

By LARRY McSHANE, Associated Press Writer

NEW YORK - This was no stage production, and there was no happy ending.

David Hampton, the ersatz son of Sidney Poitier whose pursuit of the glamorous life inspired the award-winning play ""Six Degrees of Separation,"" died last month in a decidedly desolate fashion: alone in a Manhattan hospital bed, friends confirmed Saturday.

""David, like many of us, had a real need to be somebody important and special,"" said attorney and close friend Susan Tipograph. ""He did stuff to be somebody in his mind ? somebody important, somebody fabulous.

""To me, he was fabulous.""

The black teenager earned notoriety by charming his way into New York's white upper crust, presenting himself in 1983 as the Oscar-winning Poitier's son and a Harvard University student. The scam inspired John Guare's acclaimed play and a movie starring Will Smith.

The reality was quite different: Hampton came from a middle-class home in Buffalo, a city he once dismissed as lacking anyone ""glamorous or fabulous or outrageously talented."" His father was an attorney, not an actor.

Hampton, 39, died at Beth Israel Hospital, Tipograph said. He had been living in a small room at an AIDS residence, and was trying to start work on a book about his life.

Hampton was glib, charming, funny ? the skills of the consummate con man. He talked his way into the homes of several prominent New Yorkers, including the dean of the Columbia University Graduate School of Journalism and the president of public television station WNET.

Once there, he reveled in the posh surroundings and fancy meals. He accepted money and clothes and regaled his hosts with stories about his famous ""father.""

""David took a great joy in living the life he lived,"" said attorney Ronald Kuby, who knew Hampton for more than a decade. ""It was performance art on the world's smallest possible stage, usually involving an audience of only one or two.""

After he was taken into custody in October 1983, police said Hampton had six previous arrests in New York and Buffalo. Hampton, just 19, pleaded guilty to attempted burglary and was sentenced to 21 months in prison.

Guare, inspired by the bizarre tale, opened his play in 1990 to immediate critical praise. It won the New York Drama Critics' Circle Award, an Obie, and was a finalist for the Pulitzer Prize.

But on the day the play was nominated for four Tony Awards, a court order was issued telling Hampton to stay away from Guare, who said he'd been threatened.

Hampton felt entitled to a cut of the cash generated by his ""work,"" and he sued ? unsuccessfully ? for a $100 million piece of the play's profits in 1992. There was victory in the defeat: It introduced him to another of Manhattan's bright lights, radical lawyer William Kunstler.

Hampton was later arrested for leaving this message on Guare's answering machine: ""I would strongly advise you that you give me some money or you can start counting your days."" A jury acquitted him of harassment.

""I think he felt used by Mr. Guare,"" said Tipograph. ""I'll let history judge that.""

The 1993 movie version of the play earned Stockard Channing an Oscar nomination for best actress. Channing recreated her stage performance as a wealthy Manhattanite taken in by the scam artist.

In recent years, Hampton kept in touch with friends and stayed in trouble: He faced charges of fare-beating and credit-card theft. One alleged victim told The New York Times that Hampton, using the name David Hampton-Montilio, duped him out of more than $1,400 in October 2001.

""When pretending to be somebody else, he dazzled people,"" Kuby said. ""For an evening or a couple of days, he mesmerized people by bringing them into his totally fictitious world of stardom."""
1102,Two Much (1996),01-Jan-1996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"," *The cast:

Antonio Banderas : Art / Bart Dodge


Daryl Hannah: Liz Kerner


Melanie Griffith: Betty


Joan Cusack: Gloria




*The story:

Art Dodge is an art swindler. He looks at the death announcements in the papers. At the day of the funeral, thên he goes to the family and says that the dead person had bought a painting of him a few weeks before he died. At that moment, he meets Betty a rich woman who divorced the same man twice.

They fall in love with each other, but love becomes complicated when Art meets Betty's sister... he is deeply in love with her too. So he decides to transform himself in Bart (his twin brother) and then you get some humoristic moments, which aren't very funny at some moments.

Sheldon is the father of Art. Joan Cusack is the employee of Art.

An interesting note is that Melanie and Antonio fall in love on the set, and they married and had 1 child, Stella Banderas.

*Appreciation: This film is too confusing and although Daryl Hannah played her part wonderfully, the film has something of a disaster. Although the actors did their best to make a comedy. A catastrophe occurred

But don't forget that alL these actors had done some wonderful acting. Some examples; Melanie Griffith: Cecil B. Demented -- Daryl Hannah: Steel Magnolias -- Antonio Banderas: Philadelphia and Eli Wallach: the Misfits.

Sadly they made this time a wrong choice...

Mostly I like the movies that I saw and on the whole I give good comments about them. But this time I can only say that this film was a big disappointment and I hoped that it would have finished quickly. However I didn't lose my faith in the actors because it was just the wrong script that didn't work.

Rating: 5,5 /10"
1103,Trust (1990),01-Jan-1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']",
1104,C'est arrivé près de chez vous (1992),01-Jan-1992,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime', 'Drama']",
1105,Firestorm (1998),09-Jan-1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Adventure', 'Thriller']",
1106,"Newton Boys, The (1998)",14-Mar-1998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']",
1107,Beyond Rangoon (1995),01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']," ""Beyond Rangoon"" is simply marvelous. From the traumatic opening to the uplifting ending, you will be amazed at how well put together this film is. Patricia Arquette amazingly portrays Laura Bowman, who we meet as a shut-down and quit despondent young doctor, unable to deal with her grief over the loss of her husband and son. Throughout the course of the film, as she is trapped in Burma, witnesses the Democratic uprise and massacres in the capital city of Rangoon, flees for her life, and saves her tour-guide's (U Aung Ko's) life, she is regaining her will to live. This may seen contrived or heavy handed: it is not. John Boorman, a master at spiritual and emotional conflict, paints the film with broad strokes, and often uses symbolism to capture Laura's emotional state, and physical predicament. Patricia Arquette, as usual, gives a wonderfully convincingly and believable performance as the emotionally wounded Laura. What Arquette does amazingly, in any role that she plays, is give us a window into her character's heart without words. Every time she is given a close up in the film, the audience is given insight into her character. She does not need to speak to convey emotions, or be over the top. Some critics were harsh on Arquette's performance in the film when it opened on August 25, 1995, deeming that she was ""flat"" or ""dull"" in the role. I found her characterization dead-on, staying well away from the melodramatics that typically are part of an actor's performance when having a personally tragedy take place. She is on shock and is reserved about her feelings: that is just as normal as screaming lashing out at those around you. I am hoping that Warner Brothers releases this title on DVD very soon. With Arquette's hugely successful NBC drama"" Medium"" bringing her to household name status, not to mention an Emmy win and now 2007 nomination, it would be in the studio's best interest to do so. Hopefully there will be extras, with the alternate ending. Do not by pass by this film. It is one that you will certainly not forget after seeing."
1108,Feast of July (1995),01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama'],
1109,Death and the Maiden (1994),01-Jan-1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"," ""Death and the Maiden"" claims to be a thriller, but fails to provide the classic surprise ending which is the trademark of almost every great suspense movie ever made.

It features two names forever etched into movie history; Ben Kingsley and Roman Polanski.

The pace is slow almost stagnant, and the characters are just unable to convince me that this is a way one would be likely to act if one should somehow find oneself in similar positions. The setting in some South American republic taking it's first steps towards democracy is made unrealistic by the fact that the language is English and neither Mr. nor Mrs. Escobar look all that South American.

Having said all this, it's not a bad movie. You do get a very uncomfortable feeling of what it might be like to be captured and robbed of your constitutional rights. I think Sigourney Waever does an excellent job. The scene, were she tells her husband what happened to her, is the best one in the movie.

In conclusion I'd say that this movie is more of an education than it is entertainment, but it's worth watching despite the obvious errors."
1110,Tank Girl (1995),01-Jan-1995,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,"['Action', 'Comedy', 'Musical', 'Sci-Fi']",
1111,Double Happiness (1994),01-Mar-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama'],
1112,Cobb (1994),01-Jan-1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']," Let's start out with a few indisputable facts. At first, Al Stump wrote a glowing book about Ty Cobb which did very well. After Cobb's death, he recanted. He started in stag men's magazines, that also talk about aliens, and Voodoo. Hardly a reputable source. This is where he invented the details of the shooting. Eventually he gave credit for the details to a neighbor of Cobb. There's only one problem, this guy was dead 4 years before Cobb ever approached Stump to write his book! They never even traveled to Royston Georgia. Where Stump claims Cobb started telling Stump about the incident.

Stump stole tons of artifacts from the Estate and eventually got caught! This is the character of the story teller here folks. He was even selling multiple copies of forged letters! Forged Autographs. Writing new stories and selling Cobb memorabilia was his meal ticket.

Somehow this aspect never gets reported. Go ask anybody in the sports memorabilia market if they're interested in stuff from Al Stump, and get ready for an earful. It's all considered fake and forged. But what he said about Cobb is gospel? So I come here and read all these reviews and as usual people just believe all these things and even stamp them as authentic and true.

By the time Stump met Cobb he was elderly and frail. None of that manic misadventures stuff happened! There's no corroboration on any of those insanely made up movie events. Nobody shot off a gun in a casino. Or any of the rest of it.

Cobb was a curmudgeon who pushed everybody away, even family. Most of the Urban legends about him are just that. I run into old miserable guys all day long. I've actually been to Royston Georgia and interviewed people.

They all have stories about Cobb being off putting and speaking his mind. But they all also have stories about his generosity. He made it possible for children charities to thrive 70 years after his death. He donated the single biggest endowment in US history at the time. As the black lady who ran his Museum said ""Look around, who do you think that benefited?"" She also mentioned how all of his staff received pensions. Something unheard of back then.

I'm not saying the guy wasn't racist. From all of his quotes, he didn't particularly care for people of any race! But he came from a time period where everybody was racist.

There is only one truth in this entire movie. At the time of his death, he was considered far and wide the best player ever. By the sports writers who saw him play! Day in, day out. How that has morphed into him not even making lists nowadays is the true intolerance. While Ruth is still right there on on top of many."
1113,Mrs. Parker and the Vicious Circle (1994),01-Jan-1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']," I am probably not the right person to review""Mrs. Parker and the Vicious Circle"" because I know nothing about the Algonquin Circle, or any of the people who made it up. But how many people do? Even in '94, when the movie was released, I wonder how many people were familiar with this very specific time and place.

I suppose you have to hand it to the filmmakers that they recreated this ""circle"" without much of a nod to all the people who didn't really know them going into the theatre, and, truth be told, probably won't feel like they know them any better going out. Most of the members are indistinguishable.

Parker was famous for her wit, but the movie really doesn't give you many examples of it. Nor does it exemplify the wit of the circle members. They just seem weird. Quirky, but not in a funny way. More just tiresome. I don't think I would have wanted to pal around with them.

The movie is probably at its best when it shows Parker's inevitable descent into alcoholism and mental illness. That doesn't happen until quite late, though. The movie mostly sees Parker as a part of the circle, not really showing what made her the stand out.

""Mrs. Parker and the Vicious Circle"" is a well done, well acted, portrait of people I didn't find particularly interesting. It taxed me, but I stuck with it. I can't recommend it to anyone who isn't familiar with at least most of the members of this ""circle""."
1114,Faithful (1996),03-Apr-1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']," Cher captivates the movie screen! She should undertake at least one project every other year for the rest of her life! Cher is such a joy to watch perform as an actor! Her personality electrifies!

I disagree with Leonard Maltin's assessment that this movie screen play written by it's original stage play writer, Chazz Palminteri, who also plays the movie role of ""Tony"" the Mafia-Mob hit-man, is a disappointment which ""simply doesn't work on film, despite good performances."" It does not do a movie justice to compare it with a stage play! For one, more people will see a movie in a century of time than see a limited run stage play!

This film is much better than the usual choppy, disorganized, and fluff movies that are turned out ""a dime a dozen"" by the movie industry. This film basically captures two performers in intense and engaging dialog which runs completely throughout the film. No special effects or special movie sounds are needed to keep the viewers' attention.

Cher and Palminteri blend well together. There is long and thoughtful dialog spoken in this film. All to the credit of writer Palminteri. Cher proves her professional merit and delivers her character's emotional personality with a soft sadness that is obvious when a 20 year marriage falls apart because of infidelity, adultery, and neurotic behavior. Yes, Cher has that twinkle in her eye and smile which tricks one to thinking this is some sort of black-comedy. The subject matter is not funny! It is just Cher being Cher! Think back to her ""VAMP"" comedy routine on the old Sonny and Cher Comedy Hour. Cher can't help it because she is so lovable that it just is there and you have to accept it!

I almost didn't recognize the professional actor Ryan O'Neal (Jack). He has gotten older when compared to his boyish look of his films from years past. Still, he delivers a quality performance because he is a quality actor! Of course he plays a louse of a husband who is cheating on his wife and hires Tony to kill Margaret (Cher). However, the ending is not what one would suspect from watching countless movies with the same basic plot of ""husband hires hit-man to kill wife."" Mr. Palminteri turns the tables in his writing! Well done.

Director Paul Mazursky also acts as Tony's psychiatrist. He does his therapy over the phone while the interaction between Cher and Palminteri is proceeding. Good character portrayal of a ""Shrink"" with his own problems.

Of course, this is what one calls a ""New York Story."" It is a ""common tale"" of wealthy New York lifestyles, stories often not apparent in Bangor, Maine, Mt. Hebo, Oregon, or Gainesville, Florida. One would expect these troubled lives in places like Manhattan and East Hampton, New York. Wherever the wealthy reside you get the notion that even with all their money you cannot be happy!

The film also makes good use of some flashback sequences which help to explain the actor's troubled past life. Well done cinematography.

One of the producers is Robert De Niro.

I really liked this film because of it's quality acting, it's method of telling the story, and the engaging dialog written for the characters and well-performed by the stars. There should be more movies with dialog like this instead of the one or two line phrases usually being uttered in many of today's ""hit"" movies.

Catch this movie on a TV cable channel or rent the video. Remember, it's a drama not a comedy so don't look for chuckles or canned laughter!

I rate this film a solid ""9"". Give us more CHER!"
1115,Twelfth Night (1996),25-Oct-1996,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"," In writing Twelfth Night (and the same goes for many other of his romantic comedies), Shakespeare showed that he was not only a genius at dark tragedy but also at light comedy. I saw a junior college production of this play which did live up to Shakespeare's intentions, which was in fact so funny I was falling off my chair.

Unfortunately, director Nunn will not allow a hilarious slapstick comedy to just be a hilarious slapstick comedy. Apparently he succumbed to the notion that everything Shakespearean has somehow to seem profound, which in this case results in an attempt to transfer this light, sparkling comedy, full of deliberately overdrawn characters and silly lines and pratfalls, into a brooding tragedy in which pompous ass Malvolio acts as if he were, or imagined himself to be, Hamlet caught in the wrong play, while clown Feste is misanthropic to the point of sadism. There is no suggestion of comic timing anywhere in this film!

It appears that once Nunn decided to insist on a modern-dress version, he adopted as his mentor the let's-portray-the-messed-up-dysfunctional-household school. This is stupid. A better mentor would have been a closer modern equivalent of what Shakespeare was doing in this play. Something like I Love Lucy or Amos 'n' Andy or The Honeymooners, in other words.

One thing that entirely puzzles me is: why the devil didn't Nunn exploit the particular advantages of the cinema in depicting this gender-bender story of a girl impersonating a look-alike boy? Why in sam hill didn't Nunn have a male actor who is skilled at female impersonation, or an actress skilled at impersonating males, play both roles on a split screen? (See, for the sort of impersonation I refer to, Vanessa Redgrave as the trans-sexual tennis player in Second Serve.) In other words: Why transform a stage play into a film at all, if you're not going to put the advantages of the cinema, as opposed to those of the stage, to work? Nunn's treatment of this play is not only a mangled interpretation, it's unimaginative.

Ben Kingsley is the only performer who does very much with his part, and what he does he does very well. His acting creates a very interesting character, and his interpretation of Feste is certainly consistent, but it receives no support whatsoever from the text."
1116,"Mark of Zorro, The (1940)",01-Jan-1940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Adventure'],
1117,Surviving Picasso (1996),20-Sep-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama'],
1118,Up in Smoke (1978),01-Jan-1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],
1119,Some Kind of Wonderful (1987),01-Jan-1987,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"," I am of the generation that grew up with all the characters in the ""vintage"" John Hughes films, and sadly, shared more in common with Anthony Michael Hall's characters (especially Brian Johnson in The Breakfast Club)than I cared to admit at the time.

The main point of this post though is to react to something I came across through another link on IMDb.com - the coolest film characters of all time. This is a debate I have had many times when drunk with fellow film nuts and I can honestly say, hand on heart, that I do not think anyone has ever created a better character than that of Duncan, so wonderfully played by Elias Koteas.

The scene where he etches a carving into the desktop then proclaims to Keith ""this is what my girlfriend would look like without skin"" still kills me, even after nearly 20 years of knowing that line is coming.

Just wondered what you lot think? I think none so cool as Elias!!!!"
1120,I'm Not Rappaport (1996),13-Nov-1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",05-Apr-1996,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"['Drama', 'Musical']",
1122,They Made Me a Criminal (1939),01-Jan-1939,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']",
1123,"Last Time I Saw Paris, The (1954)",01-Jan-1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama'],
