Movie,Review
Chinatown (1974),"While I don't care too much for Roman Polanski's style of direction(maybe I'll grow to like it eventually, maybe not), I can't deny that this is a truly great film. Jack Nicholson really shines through in his role, and his acting in this film perfectly fits the character... his shark smile, his voice, his tone... all of it, perfect. I always thought, when watching films with Nicholson, that he'd make a great lead in a noir film, so when I found this film and discovered that it was indeed noir, I naturally saw it as soon as possible. I found the film to have a slightly slower pace than what I would have preferred or expected, but apart from that minor detail, it was flawless. The plot is great, and thoroughly interesting and involving. The pacing, while not fast all the time, is more than acceptable. There are sequences that are really intense and exciting. The acting is great... like I said earlier, Nicholson shines through and really takes this character and makes him his own. The characters are well-written and credible. The special effects are well-done and still hold up pretty well. The dialog is very well-written and memorable. There are quite a few quotable lines, as well. The cinematography is good, and even when the plot doesn't move a lot, Polanski keeps our interest through interesting angles and sequences. I liked that there was often something subtle going on in the background, while we're focusing on what's directly in front of us. While Polanski certainly doesn't possess the attention to detail that Kubrick does, he manages to put a good bit of detail into many of the shots, and there is fairly little left to coincidence or chance, much like Kubrick. The film has a few twists that are quite good, and they come as surprises... I don't think I really saw them coming, and I doubt anyone would be able to. Of course, some might not find the twists to be that impressive, but the story stands on it's own nicely as well. This is a great movie, which should be seen by just about anyone who can take it(it's more than just casually adult in nature, even though there's not that much violence or sex in it). I recommend this film to anyone who enjoys film noir, watching Jack Nicholson in perfect shape in a role that was tailor-made for him, a good mystery, Roman Polanski's direction and just a good movie with a more adult tone that many others. 10/10"
Stand by Me (1986),"I saw Stand By Me yesterday for the first time in one and a half years, (I'm 17) and I absolutely loved it, and it is definitely one of my favourite Stephen King adaptations. I will say I absolutely loved Shawshank Redemption, and despite the fact that it was unfaithful to the book, and badly flawed, I liked It too.

Stand By Me, based on the novella by Stephen King, which I admit I haven't read, not only has a wonderfully engaging story, but it is both funny and moving. This is helped by the strong and wholly believable performances from the entire cast that include Kiefer Sutherland, John Cusack, Wil Wheaton, Corey Feldman, Jerry O'Conell and River Pheonix especially.

The script was very well-crafted, and the film tells brilliantly of the values of friendship and standing together. Other strengths were the beautiful photography and the fine direction from Rob Reiner. But what impressed me most about Stand By Me was not only its nostalgic feel, but despite the hour and a half running time, the characters particularly Chris were so well developed. And I mustn't forget the beautiful song Stand By Me over the end credits.

A beautiful, unforgettable film, with a definite 10/10. Bethany Cox."
M (1931),"An expertly written & masterfully executed example of genre-filmmaking that was far ahead of its time back when it was released and which even today is counted amongst the greatest & most influential works of world cinema, Fritz Lang's M is an intriguing character study that paints an interesting portrait of a serial killer & is a biting criticism of a negligent society as well.

The story of M concerns a serial killer who preys on children & presents an underworld society whose usual business is disrupted due to the everyday raids carried out by the police to apprehend the killer-on-loose. Driven by police's continued failure & increasing losses in their business, the criminal bosses ultimately decide to take matters in their own hands & try to capture the killer all by themselves.

Directed by Fritz Lang, this is the film that the esteemed director called his finest & it's not really difficult to see why. The screenplay & direction brims with creativity, the suspense is wonderfully created & utilized, black-n-white photography is crisp & inventive, editing never lets the story settle down, score & sound effects work in seamless harmony, and Peter Lorre steals the show with a highly compelling performance.

On an overall scale, M is a cinematic treasure that has innovation written all over it. Whether it's the narrative style, leitmotifs, camera angles, sound mixing, symbolism or expressions, the contribution this German classic has made in the world of filmmaking is groundbreaking. A thought-provoking & well-researched study into the mind of a disturbed character, M is a strong meditation on the morals of right & wrong, that has a lot to say about our very own society.

Thoroughly recommended."
"Manchurian Candidate, The (1962)","Wow! I was expecting right wing propaganda, or possibly even (a distant outside chance) left wing propaganda: I certainly wasn't expecting THIS. It isn't propaganda at all. Deriving any kind of message at all from the film is difficult - one might be tempted to conclude that we ought to never trust people who cry cheap political insults like ""communist!"" or ""fascist!"" or ""racist!"" at the first opportunity, but that's just a thought. At any rate, in order to get a message we have to think about the story for ourselves, very carefully, which makes it the very opposite of propaganda.

Here's another bit of advice: don't make the mistake, as I did, of thinking now and then that Frankenheimer is drifting from the point. He knows exactly what he's doing at all times. Whenever it seems he's offering some interesting diversion from the main story he's really telling the main story by other means. How good the story is I cannot convey without saying too much. Probably the central conceit everyone knows already, which was why Frankenheimer was right to spill most of the beans as soon as possible - but he does has one or two in reserve. One great thing about the story is that it doesn't rely at all on us thinking it likely.

Everyone, from composer to cameraman, did a fine job, and the cast does an even finer one. Angela Lansbury gives the performance of her life. Frank Sinatra I had never seen in a movie before, and I was surprised to discover that he can act - very well, too. It permeates down to the minor roles. Leslie Parrish as the charming innocent is certainly charming, but also subtle. ""The Manchurian Candidate"" would easily be the best of its kind even if it weren't the only of its kind."
Pump Up the Volume (1990),"In a career dotted with offbeat and quirky roles Christian Slater was at his most offbeat and quirky in Pump Up The Volume. Slater plays a young transfer student from an eastern high school to a new school in Arizona. His Clark Kent persona is a mild mannered wallflower type. But his father made the mistake of giving him a short wave radio set to keep in touch with friends back east who are presumably ham radio operators. What Slater does is create his own pirate radio station and starts with another whole personality of disc jockey Harry Hardon. Slater's other self isn't Superman, he's more like a teenage version of Howard Beale from Network.

He's amusing at first until one of the students commits suicide after calling in and Slater does little to discourage his intentions. That's a hard call to make, even professionals miss telltale signs of that kind of serious depression.

But when Slater starts disrupting the power structure in the person of principal Annie Ross, the hunt is on with even the Federal Communications Commission brought in to track down this broadcasting felon. Imagine Nurse Ratched from One Flew Over The Cuckoo's Nest as a school principal and you've got Ross.

The main weakness of Pump Up The Volume is that Slater and Ross create the only two memorable characters. All the rest are strictly in support, we get no insights into any of the rest of the cast. But these two are memorable characters. A teenage mad prophet of the air and a school principal from hell.

Pump Up The Volume is a staple for Christian Slater fans."
Arsenic and Old Lace (1944),"On Halloween day, the writer and drama critic Mortimer Brewster (Cary Grant) secretly marries his next door neighbor Elaine Harper (Priscilla Lane) and they decide to travel to Niagara Falls in honeymoon. Mortimer has written many books criticizing the institution of marriage and his weeding would be a scoop for the reporters and paparazzos.

Mortimer and Elaine take a taxi to Brooklyn to bring their luggage and Mortimer visits his adorable elderly aunts Abby (Josephine Hull) and Martha Brewster (Jean Adair), who raised him and are considered Good Samaritans in the neighborhood, renting rooms and giving meals to the poor. His aunts live with his insane brother Teddy (John Alexander), who believes that is Theodore Roosevelt and is digging locks for the Panama Canal in the basement of the house. When Mortimer is ready to go, he finds a dead body hidden in the window seat and his aunts explains that they have murdered the poor men for charity to stop their suffering serving wine spiked with arsenic and other poisons. Then Teddy buries the corpses in the locks believing that they had yellow fever.

Mortimer decides to send Teddy to the Happy Dale Sanatorium but things get worse when his other insane and cruel brother Jonathan Brewster (Raymond Massey), who had disappeared twenty years ago and has the face of Boris Karloff, unexpectedly appears in the house with his alcoholic partner, the plastic surgeon Dr. Einstein (Peter Lorre), expecting to find a place to dispose the corpse of his victim. The place transforms in a nuthouse.

""Arsenic and Old Lace"" is a hilarious screwball comedy by Frank Capra based on a theater play. The plot and the characters are very funny with Josephine Hull and Jean Adair performing two innocent serial-killers believing that the death of their victims is charity. Cary Grant exaggerates in his reaction and he seems to be crazier than his insane relatives, but the result is wonderful. My vote is eight.

Title (Brazil): ""Este Mundo é um Hospício"" (""This World is a Sanatorium"")"
Fried Green Tomatoes (1991),"Sometimes sad and sometimes amusing, ""Fried green tomatoes"" is the story of the woman's value. A imaginative and touching film about much things... things about life.

The movie talks about of several women that in spite of a hard and sad life caused by the indifference of people who perhaps never had such a big heart as them, they survive thanks to the love and the understanding.

Besides the beautiful plot, the performances of Kathy Bates, Jessica Tandy, Mary Louise Parker and Mary Stuart Masterson are more than special, are unique, exquisite and of course touching.

""Fried Green Tomatoes"" is a little of all. So, don't wait just tears, don't wait just laughs, don't wait just an overflow of feelings. This is not only a drama movie. This movie is more than that.

* Excuse me for mistakes in words."
High Noon (1952),"One of the first movies to use the ""real time"" gimmick, this western works really great. Of course back when it came out, this movie got into a lot of trouble. The movie was brand-marked as anti-American and was blacklisted. It even got disliked by John Wayne and Howard Hawks (who btw. apparently made Rio Bravo as an response to this very movie) very publicly!

Of course the movie is not a blueprint of how Westerns worked back then and does have some social criticism. But it's also something that makes it almost timeless. Because what it does point out (put yourself into the main characters shoes), is relevant today and I'm sure will be relevant in a couple of years too. It's about human nature and about society. One of the best movies made in that sense (in my eyes).

Of course I can understand that some people do not like this at all (the lack of ""action"", the lead actors behavior etc.), but you have to figure that out for yourself"
Candyman (1992),"You'd think perhaps from the title that the film wouldn't be as good as it turned out to be. Based on Clive Barker's excellent, intelligent and very chilling book, Candyman is a very good film.

The production values are great and very stylish. The cinematography is beautiful, and the setting and lighting is suitably atmospheric. The atmosphere also really helps, and the more disturbing bits do not thankfully come across as laughable or fake, thanks to the atmosphere and other factors it is genuinely chilling. Phillip Glass's hypnotic and goosebump-inducing score is also very effective, Bernard Rose directs brilliantly, the story is always gripping with Candyman's origins especially well done the dialogue is thought-provoking, intelligent and fits each scene accordingly.

The film is a good length and goes at a well-judged pace. The performances are impressive too, Virginia Madsen is simply terrific in a difficult role while Tony Todd is absolutely terrifying down from his posture to his voice. In fact, for me the only real downside was the ending, it was a sort of ""it's not over"" ending, and for me(I may be biased as I am not a fan of this type of ending) it felt tacky. In conclusion, an atmospheric horror film that delivers on pretty much every level. 8/10 Bethany Cox"
Cat People (1982),"Paul Schrader's version of Cat People is a movie that I've heard of, but never seen. After reading some of the reviews of the movie, I've decided to see on my own for the first time. I must say that I wasn't expecting a whole lot out of this movie because a lot of people who have seen it compared it to the original 1942 Val Lewton picture from RKO. Well, I was very impressed by this version of Cat People and I must say that it's a exceptionally well made, well acted psychological horror film.

Irena, (Nastassja Kinski), arrives in New Orleans, visiting her brother, Paul, (Malcolm McDowell), for the first time. As the movie begins, Schrader sets up the movie very well. Hundreds of years ago, the feline group of mysterious people, called the Cat People, have the ability to change into a black leopard after mating. Unknowable to Irena, Paul starts to develop a incestuous feeling toward her as in one scene, which is, one of the best scenes in the movie, he stalks her while she sleeps in his house for the first time.

Soon enough, Irena is given a job at the local zoo in New Orleans by Oliver Yates, (John Heard). Yates soon starts a relationship with Irena after he witnesses her watching a black leopard, roaming around its cage, milling for food. Irena doesn't tell Oliver about her family secret. Instead, the movie gets even better when Heard and Kinski start a relationship between the two while McDowell takes a turn of the worse, using his cat-like instinct to kill and prey on women, living in New Orleans.

Almost some of Paul Schrader's films walk a tightrope between sexual tensions. He never back away from that particular theme in Cat People. Schrader, as you may know, written the screenplay for Taxi Driver and also directed two feature films, Hardcore, which shares some of the same elements in this film and American Gigolo. His films are quite daring, but nevertheless, interesting and engaging.

Some people might look at this movie as a sleazy exploitation horror film. But, to the tell you the truth, it is not. This is a very good looking movie, with great cinematography, showcasing many colorful sets and sights in New Orleans. Some of the scenes are quite suspenseful, almost ranking up there with the Master of Suspense, Alfred Hitchcock. The imagery that is used in this movie are very well shot and photographed. One scene that sums it up at all up is when Kinski witnesses a leopard, tearing out a zookeeper's arm. What makes that scene work is that Schrader cuts that with a shot of a pool of blood, running through Kinski's shoes and into a drain in the floor of the zoo. That's very well done, indeed. You can almost feel the darkness and mystery of the picture itself, thanks to the superb music score by Giorgio Moroder.

Nastassja Kinski, I think, steals the movie, away from John Heard and Malcolm McDowell. She is one of the most interesting and mysterious actresses I've ever seen. She provides the movie with a spice of eroticism that lights up the scenes. You can't talk your eyes off of her nor ignore her. She is really something in this movie. Unlike so many other female characters in horror movies, she gives Irena a mind of her own when she develops sexual feeling toward the two completely different men. That's very daring for a actress to do in the movies.

Cat People is a very scary horror film that's very well made by Paul Schrader and also scored very effectively by Giorgio Moroder. An very good movie for adults to see. ★★★ 1/2 3 1/2 stars."
Nosferatu  1922),"I was a bit disappointed in this. I had seen a few of visuals that are sometimes shown because ""Count Orlok"" is so bizarre-looking, so I finally decided to check this famous German silent film out and see what all the fuss was about. Well, it was much ado about nothing, frankly.

Yes, Max Schreck as the Orlok-Dracula was fascinating to view. No one has ever quite duplicated his strange facial features in over 80 years of film-making, makeup or no makeup. That was worth some of the price of the rental, but the story wasn't. It just dragged too much and the other characters weren't much.

I did learn a few things, however, about Bram Stoker's Dracula tale that I don't believe I have heard in other Dracula movies, such as how many and why coffins of dirt accompanied the Dracula on his voyage. That, and a few other tidbits, were interesting, as were the different colored tints on the some of the scenes.

But, story-wise, it's a bit too dated and too slow for today's tastes, I'm afraid. Also, 84 minutes of a fairly-strong pounding of organ music can get to be a little much. Silent film purists will not like that last statement, as they seem to revere these scores, but, hey, all I can say is: ""bite me!"""
