Movie,Review
Bullets Over Broadway (1994),"There was period in the early '90s where Chazz Palminteri was on a roll.. He emerged as a ""name"" actor and was really entertaining and even likable as a killer, as in ""A Bronx Tale."" This movie, ""Bullets Over Broadway,"" was another example of him looking good. Palminteri, as ""Cheech,"" was great to watch in this film.

Unfortunately, his other two costars were not entertaining, especially John Cusack, as playwright ""David Shayne."" Cusack's character shouted, ranted and raved throughout his scenes. Yeah, I know he is supposed to deliberately overact, but that still doesn't make it fun to hear. His hysterics really begin to grate on you after awhile and especially if you watch this movie twice, which I did.

I liked the story and Palminteri, and could put up with Jennifer Tilley's deliberately-stupid bimbo character ""Olive Neal,"" but ""Shayne"" finally did me in. His character ruined the movie forever."
Richie Rich (1994),"While 1994 was a great year to be Green Day or The Offspring, this was not so for the young Macaulay Culkin and his fans. As a 14 year old playing the younger 12 year ""richest kid in the world"", Culkin and his management must have realized quickly that he could not stay a child actor forever. Richie Rich, therefore became Culkin's last major project until his return to film as a 23-year-old young adult in 2003's Party Monster.

In ""Rich"", no actor is in top form. The laughs were too few and too far between, especially for a family comedy. The post-Jurassic Park CGI ""robot bee"" may have even been a hindrance rather than a creative flourish. None of the characters were developed beyond the simple caricatures we'd expect and further stripped of comedic potential. By the time the antagonist breaks into the vault, anyone over the age of 17 probably knew what was inside; that is if they hadn't already stopped paying attention and fallen asleep.

Had the film starred another adolescent lead, we may have been forgiving, but the overall quality of this venture paled in comparison with the Culkin we knew from Uncle Buck, the Home Alone pictures, My Girl, and even his brief appearance in Michael Jackson's 9 minute ""Black or White"" rampage. Being that it was filmed in and around the Chicagoland area, and that this reviewer is a sucker for anything local, this reviewer feels generous giving Richie Rich 4 out of 10 IMDb stars."
Speechless (1994),"I'm glad the writers of this movie were NOT speechless! Politics does make strange bedfellows, but this film was written well enough that it didn't require bed scenes for it to be entertaining to adults and proves that love can be a funny thing.

The very witty banter between Keaton's and Davis' characters is lively and thoroughly enjoyable. Their chemistry is wonderful and believable. The storyline is credible, too. It probably doesn't happen often inside opposite political camps but, just as Carville and Matlin are living examples that relationships can survive working for opposing party candidates, you'll savor watching the film's characters discover that love is the most important party.

I voted SPEECHLESS an ""8""  it's one you'll enjoying recalling again and again."
Timecop (1994),"I only made it through the first few minutes, for good reasons.

At the beginning, there's a meeting where the guy says it's impossible to go forward in time because it hasn't happened yet - not true - hasn't he heard of Eintstein's theory of relativity? He then says you can go back in time 'because it's already happened' (which isn't an explanation of anything) - furthermore, backwards time travel is as doubtful now in 2008 as it was in 1994 when the film was made. Then he contradicts himself by claiming someone jumped forward in time to buy arms with gold bullion.

He says the age of the gold bullion was determined by carbon dating. Firstly if something jumped forward in time, then the process of carbon isotope decay would be skipped. Secondly, there isn't an awful lot of carbon in gold! I am willing to suspend belief when I watch science fiction, but it needs to come up with an explanation that is just a little bit plausible or keep it pure fantasy and miss out so-called scientific explanations. If the writer can't be bothered to do some basic research, then I'm not interested in anything else this idiot has to say."
Hard Target (1993),"Hard Target (1993) is one of the greatest and the best action packed movie in a John Woo-Van-Damme Style! Of all Van Damme movies this one of his, is the best of Van Damme ever and I absolutely love it to death. Like the title says Don't hunt what you can't kill. It is my John Woo's number 1 personal favorite action flick of all time, that I love to death. It is also one one of my personal favorite action films of all time.

""Don't hunt what you can't kill.""

The thrill of the hunt. It's the ultimate drug, and the more intense the rush, the higher the price. International superstar Jean-Claude Van Damme teams up with world-famous action director John Woo for this electrifying thriller Van Damme is the target of an evil mercenary (Lance Henriksen) who recruits homeless combat veterans for the ""amusement"" of his clients - bored tycoons who will pay a half a million dollars to stalk and kill the most challenging prey of them all: Man. Laced with dark humor and slam-packed with electrifying action Hard Target is a must see for action fans.

Hard Target is not only my John Woo favorite film, it is also my Jean-Claude Van Damme favorite best action film from my favorite action star. I put this film over Die Hard, this is my Die Hard movie. I love that the stunts were realistic I think that John Woo didn't allow Van Damme to make his own stunts and it is a shame that Jean-Claude Van Damme *beep* up his chance with John Woo by making on another film. It is Van Damme's ego fault. Still they don't make movies like this.

I heard that there is Driector's cut somewhere on DVD that I have never saw, I own this film on Blu-ray in my John Woo collection and I still love it. The stunts are crazy, the action are spectacular. Van Damme catching a snake wow incredible. (at one point, a movie's typical crazy stuntman; firing the Beretta 92FS 9mm while standing on the seat of a motorcycle and crashes in to the car.) Still the motorcycle chase sequence is my favorite scene in the film.

Van Damme ""launches thousands of bullets, slugs, and explosive projectiles into THIRTY of mercenary tycoons baddies."" Arnold Vosloo is also underrated actor who plays Pik van Cleef he did a really pretty good job as the villain and Fouchon second mercenary henchman. Possibly best role for him. ""I don't get angry. I'm a professional."" I love this movie the action is delivered perfectly. Honestly I love Arnold Vosloo more in this movie than Lance Henriksen and I love his character Pik van Cleef.

The trill of the hunt. It's the ultimate drug and the more intense the rush, the higher the price. Hard target was the film is saw as a teen when I was 18, I couldn't saw it as a kid I really don't know, it was never on TV and I have never seen a VHS cover in a video store. I didn't even know that movie exists.

Hard Target is a 1993 action film that marked the US directorial debut of acclaimed Hong Kong director John Woo, who brought out his Asian style of action to Western cinema.

10/10 for me I love this movie to death, It is my number 1 favorite action film."
Heaven & Earth (1993),"Wow, some people live their lives the same way like robots till their death, but this woman lives her life with so many dramas. Same thing is happening in Iraq now, people here in the US are enjoying their lives to the fullest while so many innocent Iraqi people are suffering with no end.

I am surprised that the rating is not too high. The movie ""Deer hunter"" which was also about Vietname war, it was so slow and boring. If it didn't win some Oscars, I would have stopped watching in the middle of it. This movie is about the same feature length, but this one is much more emotional, and not boring at all.

It is another tear-jerking movie. This movie helped me to understand the pain that Vietnamese people suffered during the war. It is very authentic. Those are the common people who just want to make the best out of their lives, they just want to live. It was especially touching when she finally came back to her village, and her brother told her about how he felt throughout the years. She is not a hero, but she is such a brave woman who suffered so much, who almost died. How many of us will ever live a life like hers. In the end, this movie makes all of us to treasure the life that we have now, there are so many people who are living in this world who still don't have the things that we take for granted.

Thank you for all those who worked on this great movie."
Manhattan Murder Mystery (1993),"In Manhattan, Carol (Diane Keaton) and her husband Larry Lipton (Woody Allen) are coming home late night when they meet their next door neighbors Lillian (Lynn Cohen) and Paul House (Jerry Adler) in the elevator. Lillian and Paul invite their neighbors to drink coffee with them in their apartment and Lillian shows her treadmill to Carol and Paul shows his collection of stamps to Larry. While drinking coffee, the elderly couple tells that they have been married for twenty-eight years and they have a twin tomb in the cemetery. Lillian tells that she is in good shape and uses her treadmill everyday.

On the next night, Carol and Larry go to see The Flying Dutchman in the theater and when they come back home, they learn that Lillian has died of heart attack. A couple of days later, Carol and Larry meet Paul on the street and Carol believes he is too perky for a widower that has just lost his beloved wife. When Carol accidentally finds an urn with Lillian's ashes in Paul's kitchen, she suspects that Paul has killed Lillian and comments with her friend Ted (Alan Alda). They decide to investigate her neighbor and Carol steals the keys of Paul's apartment from the super. She finds that Paul will travel to Paris and not to Caribbean as he had told to Larry and she, with a woman called Helen Moss. When Carol sees by chance Lillian alive in a bus, her curiosity increases and she decides to go further in her investigation.

Yesterday I was setting in order and cleaning my films on the shelf, and I decided to see again the VHS ""Manhattan Murder Mystery"". Last time I saw this film was in the 90's and I did not recall the story in details. Woody Allen is one of my favorite directors and actor, and that is the reason why I do not dare to say that this film is one of his best films because I love practically all his filmography.

""Manhattan Murder Mystery"" has mystery, suspense and the refined and witty humor typical from Woody Allen. One of my favorite moments is when Larry compares the need to Carol returning to her shrink with a GM's recall. Another very funny moment is when the clumsy Larry plays the wrong tape during the phone conversation with Paul. If the reader wants to spend 104 minutes laughing, watch ""Manhattan Murder Mystery"" since this film is funny even for those that are not fans of Woody Allen. My vote is eight.

Title (Brazil):""Um Misterioso Assassinato em Manhattan"" (""A Mysterious Murder in Manhattan"")

Note: On 23 October 2020, I saw this film again."
Menace II Society (1993),"The feature debut of the Hughes brothers brings us the story of the life of young people in the Los Angeles ghetto. ""Menace II Society"" focuses on Caine (Tyrin Turner), the son of a drug dealer father and an addict mother, who grows up surrounded by scum and crime, but to which he does not belong in the soul and from which he tries to escape. Unfortunately, too late.

""Menace II Society"" is reminiscent of ""Goodfellas"" in its structure, and in essence a black version of ""American History X"". It's relentless and explicitly brutal, and while it's considered one of the most realistic portrayals of 1990s ghetto life, I think it's still rather over the top. Its main assets are the camera and directing, followed by the good acting of most of the characters. But the script is not its strong point.

For the first hour, the film is on the verge of boring, a mediocre crime drama about life in the ghetto, and only in the last third does it gain weight. But just when you are properly drawn into the story, the experience is spoiled by a couple of unnecessarily melodramatic scenes, without real emotional strength, and if you didn't predict the end at the beginning, it will be crystal clear to you now.

Also, the characters only function as part of the group and their environment, while individually they are two-dimensional and you will not get attached to them and sympathize with them. On top of that, the main character is probably the most uninteresting of them all, even irritating at times.

Although extremely negative, O-Dog is by far the most charismatic character in the film. The debut performance of the eighteen-year-old Tate is simply infectious, but it gives the film a note of propagating violence and crime, which the Hughes brothers did not intend. There's also a young Jada Pinkett, as well as a small but very impressive appearance by Samuel L. Jackson as Caine's father.

All in all, good cinematography and acting, and brutal realism are spoiled by the lack of a well-constructed story and characters that would arouse sincere emotions, and the dramatic ending loses its power because it is obvious from the very beginning.

6,5/10."
Poetic Justice (1993),"I was hoping the main character, played by Janet Jackson, would lead to more adventures, like making a career out of her poetry composing, or befriend a nicer guy than Lucky (Tupac). After her boyfriend is killed at the beginning, Justice dives into despair and writes poems to escape her depression. She is dragged along for an anonymous ride with her friend and her boyfriend plus Lucky, which ends up in nothing but arguments and domestic violence.

Why is Justice hanging out with these people? She could have made it big with her poetry and gotten out of South Central, get her dreams started and move on from her harsh life. Instead nothing really happens except that she and Lucky seem to share the same views on violent social life, which turns out to be boring.

John Singleton seems to put in more bitchy, annoying domestic and social arguments between his characters in this film, Higher Learning, Baby Boy and this film unfortunately lack the deepness of his outstanding directional techniques he used for his first feature film, Boyz In Da Hood. 2fast 2furious and Four Brothers are taken out of the ghetto, but they don't share the rawness and desperation of Boyz. Shaft, on the other hand, is a change to the director's inventory and also shines a few ""behind the camera"" genius sparks he first showed us in his Oscar-nominated film Boyz In Da Hood."
Rising Sun (1993),"Based on Crichton's novel of the same name, 'Rising Sun' is a Time-Pass fare, the doesn't falter as far as quick entertainment is concerned. The Fast-Pacing is spot-on & The Performances work!

'Rising Sun' Synopsis: When a professional escort is found dead, apparently after a violent sexual encounter, Police Detective Web Smith & John Connor, a former police Captain and expert on Japanese affairs, are sent to investigate.

'Rising Sun' is good stuff. It's Entertaining, Progressive & Fast-Paced. The Screenplay by Crichton & Michael Backes, is truly engaging & well-written. Philip Kaufman has Directed the film well. Cinematography is eye-filling. Editing is crisp. Art Design is fair.

Performance-Wise: Sir Sean Connery & Wesley Snipes make superb screen-heroes & share an infectious chemistry throughout. Harvey Keitel is in excellent form. Tia Carrere does her bit well. Cary-Hiroyuki Tagawa is effective. Ray Wise is decent. Steve Buscemi is as usual.

On the whole, 'Rising Sun' is Entertaining."
"Shadow, The (1994)","In 1930s New York City, the Shadow (Alec Baldwin) battles his nemesis, Shiwan Khan (John Lone), who is building an atomic bomb out of unstable bronzium and beryllium spheres.

This film gets a bum wrap. While the picture is a great film, it is a decent adaptation of the old radio dramas and serial films (such as ""Behind the Mask""). While audiences of the 1990s may not have been familiar, many of the story elements were taken directly from the radio dramas and pulp novels. Even before Batman, there was the Shadow (with even an inside man on the New York Police Department).

As mentioned, the scenarios in this film come from the old novels and writer David Koepp created more than decent adaptations and his work was done with good intent and absolute reverence. Koepp, a Wisconsin native, is no slouch -- he is the fifth most successful screenwriter of all time in terms of domestic box office receipts, with such films as ""Jurassic Park"", ""Mission Impossible"", and ""Spider-Man"".

Alec Baldwin is surprisingly good in the role of Lamont Cranston -- who could have pictured him a hero? Not long before, he was a scrawny nerd in ""Beetlejuice"". The impressive cast could be singled out one by one -- Jonathan Winters, Tim Curry, Penelope Ann Miller and more... this was quite the ensemble.

Some things did not make a lot of sense, but I think perhaps that was intentional. Or, as Ebert says, ""If the movie is finally just a little less than the sum of its parts, maybe that's appropriate."" Unfortunately, the least coherent part is the beginning (which includes the origin story), and this might lose some viewers before they have decided to even give the movie a chance. And then the rest of the film sort of glosses over the moral conundrum that this millionaire playboy can afford to be a hero because he made his money addicting Tibetans to heroin and opium...

Thanks to Shout Factory, we now have a slick new Blu-Ray disc looking better than ever. Sadly, the features are a bit weak for a special edition. Although they were able to track down the writer, director, cinematographer and two of the three lead actors to create a 23-minute featurette (worth watching), apparently none of these folks was willing to provide a couple hours for commentary.

This is the sort of film that was overlooked in its day (losing revenue to ""The Mask"") and really deserves a sequel, though of course at this point the only option is a remake. If the rumors of Sam Raimi wanting to tackle the project turn out to be true, maybe some day we will see it..."
Andre (1994),"Hi, I'm Camille Bajema reporting for KIDS FIRST! and today I'm reviewing the 1994 film ""Andre,"" based on the book ""A Seal Called Andre"" which is based on a true story. I like this film because I'm an animal lover and this film is filled with animals.

""Andre"" is about a little girl, Toni Whitney, played by Tina Majorina, who lives with her parents Harry and Thalice, played by Shane Meier and Chelsea Field; her sister, Paula, played by Aidan Pendleton; and her brother Steve, played by Keith Carradine. They have an assortment of animals, and decide to adopt an orphaned, baby seal that that they name Andre. Andre lives with the Whitney's for a few years, until a man from the health department shows up and wants to take Andre away!

My favorite character in this film is Toni's mother, Thalice. I like Thalice because she is very loving toward her kids, yet also knows how to discipline them.

My favorite scene in this movie is when Andre learns funny tricks and performs them for people on the pier. I like this scene because Andre is so cute and fun. An interesting fact is that Andre is played by a sea lion, not a seal, in the movie.

""Andre"" is directed by George Miller and produced by Annette Handley. The music in this film sets the mood. The movie is filmed in a beautiful harbor in Rockport, Maine and I especially love the cinematography when the seasons change.

This movie is a tear-jerker and Toni learns that despite how much she loves Andre she may have to let him go. This is a family-friendly movie and I recommend it to people of all ages. I give this film five-out-of- five stars because I thought that the movie was really well-done overall and had a great plot. I am pleasantly surprised that I enjoyed this movie so much because the picture on the cover made me think that it would appeal to a younger audience."
"Celluloid Closet, The (1995)","I watched this movie for the first time in many years on TCM tonight, and really found it to be a first-rate documentary. Yes, some of the people interviewed are more informative than others - Gore Vidal's stories about the creation of *Ben Hur* are perhaps at the top, but others have interesting things to say as well. The range of movies from which the clips were taken is very impressive indeed, and is a tribute to Vito Russo's historical work on the topic, on which this movie was based.

My only objection is that no one and no movie is identified. Yes, they are all listed in the credits at the end. But I really would like to have learned, as I watched it, what movies some of those clips came from, and who some of the interviewees I did not recognize were. Perhaps on the dvd version that omission is rectified?

That notwithstanding, I recommend this movie without reservation for anyone who wants to see how gays and lesbians were portrayed in the first hundred years of American cinema. Yes, I'm sure there is some favorite movie of yours, or movie scene, that is left out. That's inevitable. You can't cover all the movies Russo mentions in one film. Yes, it's unfortunate that there is no sequel to cover Hollywood since 1988, or foreign movies, or tv shows. But those are not faults with what is here, which is very entertaining and informative.

A very well made movie."
One Fine Day (1996),"The headlong screwball comedy of this breakneck romance of two stressed-out single parents is a delight from beginning to end. It has scenes as quick witted - and often as wackily off-kilter! - as the adults must be just in order to survive their average day. Stir love into this mess of two increasingly desparate modern lives and you get a miraculous souffle of a film, at once sharp and sweet.

No scene is laboured, no point is telegraphed, and - phenomenally for a modern American film - neither kids nor kittens are allowed to smother the audience in the nauseous layers of cutesiness that are usually applied. The scene with the analyst, where Clooney must obscure his account of his sex-life in an ever-more-surrealistic periphrasis involving iced cakes and fish, since his little daughter has to accompany him into the presumably crecheless analyst's surgery, and her dad is embarassed to expose her to such adult matters as he is obliged to reveal during the session, is a scene which is a model of intelligent and stylish comedy writing. The dialogue of both himself and his analyst finally founders on the increasingly strained comparisons and metaphors being attempted. The analyst begins to construct an alarmingly kinky lifestyle for his client out of what he takes to be Freudian suggestions - but which are, as noted, merely the product of old-fashioned seemliness - whereupon Clooney is forced to bring the whole towering edifice back down to earth when his version of the morning's business with the goldfish gets mixed up in the heady brew of symbolism: 'No. I mean fish. You know - 'Fish' fish?'

The humour is all good, never strained, and beautifully played by all the principals, including the wonderfully un-sentimentalised children. The transformation, stage-by-stage, of the harsh mutual competition and resentment that exists at first between these harassed adults, into an exhausted truce, by way of barely-restrained irritation, grudging gratitude, reluctant respect, and growing affection, is handled with considerable dramatic finesse throughout.

To produce the unlikely union of such an ill-assorted pair under such utterly unpropitious and unromantic circumstances is a comedic challenge of considerable proportions, and the makers of this film do an excellent job to bring it off at all. The spirits of Grant and Hepburn - even Beatrice and Benedict - are not too far away.

The only disappointment is to see how many people in the audience have gone home just as sour as when they arrived, judging from some of the comments here. But then, love curdles in any mean-spirited breast.

One particularly admires the fact that, at its conclusion, the film's romantic clincher - when the tired-out couple have to settle for just falling asleep together, despite their by now clearly desparate need for each other, - insists upon the importance of exactly this: Love, rather than merely lust, as the basis for an adult relationship.

Just occasionally, Hollywood still lets us have a grown-up entertainment. It makes a pleasant and wholesome change from the usual fare of adolescent dreams."
Girl 6 (1996),"I am a huge Spike Lee fan and like any huge fan I enjoy everything he makes. Watching Spike Lee movies all these years I know what to expect going into a Spike Lee movie. Incredible dialog, incredible acting, messages or even incredible film scores (courtesy of Terence Blanchard). Spike Lee's 1996 effort Girl 6 however is a tough cookie. Upon seeing it for the first time, I was confused. There were a lot of elements in this film that I hadn't seen in any of Spike's films before. The cameos and the attempt to make this a straight forward comedy was some of the things I had never seen Spike do. But I had confidence in him and knew that he'd make this film watchable. Over the years I had been on the fence about this film and couldn't really figured out what I liked about this film. Was it the fact that it was a Spike Lee joint? Was it the incredible Prince soundtrack? So I decided to sit down and analyze the DVD of the film. We meet an actress (Theresa Randle) in the middle of an audition being conducted by Quentin Tarantino. We witness her walking out on the part because of demands and we also see her being dropped by her agent and kicked out of her acting class. Down on her luck, she looks in the classifieds and find phone sex companies looking for new ladies. She takes the job and we see Girl 6 blossom before our eyes. She has her highs and lows in the business but remains an aspiring actress at heart. Complete with fantasy scenes, Prince music, cameos and Spikes trademark shots Girl 6 was an OK comedy at best. Scenes made me cringe (see the Jeffersons/Good Times fantasy sequence), some made me laugh and the ending left me disappointed. I had now come to see what everyone disliked about the movie. But it wasn't as bad as everyone made it seem. Sure its a Spike Lee joint but don't expect it to be on the level of Do The Right Thing, Malcolm X or Bamboozled. Spike lapsed on this one but it still has its moments. 8 years after Girl 6, Spike would suffer the same fate in 2004's She Hate Me. Maybe comedy isn't his thing but Girl 6 (also see his child friendly 1994 film Crooklyn) separated him from the angry and controversial persona that the press made him out to be. Girl 6 is a mixed bag but it is watchable. I honestly can't say that I wouldn't sit down and watch the whole thing again.

Girl 6 - **1/2 out of ****"
Eddie (1996),"Sometimes being very different from reality is what movies need to be entertaining. Eddie had many unrealistic moments and it helped make this film enjoyable

Date:

February 9 2024

Genre;

Sports, comedy

Duration:

1 hour 36 min

What was this film/show/game about?:

It was about a taxi driver becoming the head coach of the New York Kinckerbockers. While being the coach and a Knicks fangirl The owner has secret plans.

The story and the production overview:

A nice sports film.

No one Sometimes being very different from reality is what movies need to be entertaining. Eddie had many unrealistic moments and it helped make this film enjoyable

Date:

February 9 2024

Genre;

Sports, comedy

Duration:

1 hour 36 min

What was this film/show/game about?:

It was about a taxi driver becoming the head coach of the New York Kinckerbockers. While being the coach and a Knicks fangirl The owner has secret plans.

The story and the production overview:

A nice sports film.

A good movie for a weekend.

It has unrealistic stuff like moving a team from NY to st Louis.

If they want to move a team they will move a team they never tell a coach as if they need permission.

The growth was fine.

Seeing various nba players were cool too.

Overall:

Fine little movie.

Highlight:

Corny ending where the fans go on the court.

Moral:

Win!

Villian:

Cowboy owner. He was ok.

Punny Rating:

Felt like a championship film

Finals words:

Malik Sealy died in st Louis... What are the odds."
Space Jam (1996),"NOTE: This film was recommended to me by Ryan Clevenger for ""Steve Pulaski Sees It.""

Living in Illinois, Space Jam is a film that hits the tender spots of the last two generations; one generation that got to experience Michael Jordan's unfathomable legacy as arguably the greatest basketball player who ever lived, and the other, mine, that reflects on his legacy through highlights and documentaries to keep the memory of such an all-star alive. Jordan's legacy didn't stop at on-court talent, as he was one of the most marketed athletes of his time and helped popularize the NBA, let alone the Chicago Bulls, on a previously unforeseen international level.

If we remove the nostalgia factor from Space Jam, which is a very difficult thing to do by the way, then the film serves as Jordan's versatility. After retiring from the NBA at a relatively young age to pursue a career in baseball, Jordan only became more of a fascinating person, in addition to someone with impeccable charisma. Space Jam exists as a response to Jordan's departure from the NBA to the MLB, as the Looney Tune gang of Bugs Bunny, Daffy Duck, Tweety Bird, Sylvester the Cat, Porky Pig, and Lola Bunny all call Jordan out of retirement when they challenge a group of intergalactic invaders from ""Moron Mountain"" to a basketball game in exchange for the planet.

The Looney Tunes thing this will be an easy win, until the aliens from Moron Mountain, who are relatively puny in size and strength, find a way to steal the talents of star basketball players like Charles Barkley and Larry Johnson and become the ""Monstars"" of the court. Meanwhile, Jordan agrees to play for the Looney Tunes team, but it takes all of the five minutes of practice to show that the team is disproportionately talented towards Jordan. As a result, the team indulges in some aggressive training tactics to beat the Monstars and save the planet.

As an amalgamation of live-action and animation, especially in an age where Pixar was coming on the scene and traditional animation was soon to be phased out, Space Jam is bright and vivid. The real-life characters of Michael Jordan, Wayne Knight, who has an amusing role, like he always does, Larry Bird, and even Bill Murray's interactions with the animated characters of Bugs Bunny and the like in a convincing, believable manner. The result is a beautifully colored and nicely executed mix of whimsy.

Because both worlds of reality and animation are explored here, Space Jam has the luxury of being a film that can go beyond traditional boundaries of a sports film, and the Looney Tunes are no better characters to incite such zaniness. The animated bunch are quick-witted and ecstatic, and Jordan is clearly doing this for fun and excitement rather than a phoned-in project or another endorsement. Had Space Jam been more of a lackluster cash-in, sports fans and Jordan fans would've seen it from a mile away and dismissed the film immediately. However, because everyone involved recognizes what a zany project this is, they don't try to fight the lunacy, but instead, play along, and that provides us, the audience, with a wickedly entertaining stride into a lively sports film that is so fun you almost, almost miss the clichéd underdog element.

Starring: Michael Jordan, Wayne Knight, Bill Murray, and Larry Bird. Directed by: Joe Pytka."
Mrs. Winterbourne (1996),"My first bit of confusion was over exactly where this movie wanted to go. I imagined it as a romantic comedy of sorts, and yet from the very beginning it was really quite heavy, dealing as it did with young Connie (Rikki Lake) being homeless, then meeting up with a sleazebag and then being tossed out by him when he gets her pregnant. I really wasn't feeling much fun at that point in the movie. Then mistaken identity turns into deliberate deceit on Connie's part (although I understand it wasn't malicious.) Once she gets taken in by the Winterbourne's after the train wreck that kills their son and his wife (whom the family has never met, and whom Connie is mistaken for) the only character who really made sense to me was Bill (Brendan Fraser), who seemed appropriately suspicious of her given the circumstances. True, he was ridiculously obnoxious, but his suspicion was bang on, except that he then, for no obvious reason that I saw, fell head over heels in love with her, letting go of all his suspicions and deciding to marry her! Where did that come from?

There are some moments of fun in this. Shirley MacLaine (as the matriarch of the Winterbourne clan) was probably the best part of the movie and provided much of the comedy, and the closing scenes (as everyone tries to protect Connie/Patricia) was quite touching, as was the point that the Winterbournes became the family she never had. There was a nice feel to that, especially because we know that Connie isn't out for the family's money, but just wants the sense of family for herself and even more for her son.

There was one huge inconsistency here that just made everything else implausible, though. Bill finally figures out what's going on because he sees ""Patricia"" sign ""Connie Doyle"" on a check, and investigates who Connie Doyle is. He gets back a report that Connie and her unborn baby were killed in the train wreck (it was, of course, the real Patricia and her unborn baby who were killed.) How would he get that report? Connie wasn't supposed to be on that train. She got swept into it by a huge crowd of people, she had no ticket, and since it wasn't really Connie there would be no way of identifying the body as Connie. How then would anyone come to the conclusion that the dead body was Connie when no one knew Connie was on that train - and, in fact, no one on that train even knew Connie?

This isn't an unenjoyable movie. It's quite touching, really - but it does have a lot of flaws! 5/10"
Faces (1968),"John Marley plays a fatted-calf spawn of affluent suburbia, who is tired of his wife (Lyn Carlin) JUST BECAUSE!!..He goes off with Gena Rowlands, who condones infidelity if it is conditionally based on a bond between two people, and not just for purposes of sordid sex..The common ground all of the characters in the movie share is not love nor understanding, but as is often the case... ALCOHOL!!!.. The director, John Cassevetes, is once again superb in his character portrayal of morally inept people who rely on their misguided self-serving interests and callous logic to carry them through their meaningless pursuits.. Before we do anything, let's pour another drink...We act the way the alcohol tells us to act, the convoluted line of logic being "" I can't help what I did and said, the highly toxic cocktails made me act that way"".... These antics are more adolescent than anyone could possibly imagine, yet they go under the guise of sophisticated fun!! Such charades fall into the category of extremely dangerous thrills..both emotionally and physically as well!! A precariously select set of upscale Los Angeles clicks have unearthed an onslaught of social misgivings about themselves which have plummeted them down to a pathetically denigrating conscious pitfall level!! These fragile and ominous emotions inevitably become purulent once these individuals' drunken stupors have punctured them open!! SO NOW!! HUSBAND AND WIFE HAVE PLAYED SWITCHIES!!.. What's next?..For starters, they've been painfully reminded that their lives have been obviated from happiness and even contentment!!.. Self destruction is so ugly it just cannot be ignored!! Nothing works for me, nothing works for my spouse, nothing works for my mistress, nothing works for anybody!!!...Their ultimate undoing is not necessarily the marital infidelity on it's own right, but rather, emotions that are predicated on unscrupulous gratification, and a volatile unwillingness to empathize with anyone or anything!!! John Cassevetes evokes a cynicism in this film that touches the core of non-productive selfishness.. Itemization of the character's unchanging flaws is an aspect of behavior that Cassevetes implements in virtually every one of his films... Cassevetes articulates an introverted disarray with his characters in ""Faces"" by way of manufacturing a set of prevailing circumstances being such whereby the most felonious afflictions with all of the people in the movie are directly attributed to an affluent monotony, as well as an executive class alienation!! The end result of such a fate has fatalistic repercussions!! Cassevetes did not consult with the actors and actresses in this movie, once he assigned them their character roles, he then told them that they now owned these roles and they should treat them accordingly!! The camera angles in ""Faces"" are spectacular as they illustrate the pejorative reactions of perplexing curiosity with virtually everyone in the film!! Cassevetes is brilliant...Usually the debate is how brilliant...I say EXTREMELY BRILLIANT!!!... However!! I am not a professional movie critic!! SORRY ABOUT THAT JOHN!!! A great director does not even consider himself a director, rather, someone who just understands people... This is what I heard anyway!!!... John Cassevetes goes out on a limb by being so overtly non-conventional.. Guess what?...It definitely works!!!! AN UTTERLY OUTSTANDING MOVIE!!"
Mulholland Falls (1996),"This movie needed more Jennifer Connelly, and it needed to be in black and white. I'm sorry, but noir never really works for me unless it's steeped in shadows and a colorless world. That's just what I've been conditioned to expect from a good noir movie. If Mulholland Falls would have been set in the modern day, I think that the color wouldn't have bothered me as much, but the combination of the time period and the style makes the colorization just to much for me to tolerate.

As for Jennifer, she's the crux of the film, but we don't get to spend very much time at all with her. We don't get a sense of who she is and why she did the things that she did, and that greatly lessens the impact of her death. If you don't care about the core of the story, then it's difficult to have any real investment in the rest of the movie.

In all honesty, even if the movie was in black and white and Jennifer Connelly had two times more scenes, this movie would probably still be boring. I just never cared or was interested in what was going on. Michael Madsen was wasted, there wasn't nearly enough of John Malkovich, and Nick Nolte was just smacking people and looking grim. Mulholland Falls gets two stars for Jennifer Connelly's magnificence, but even her wonders barely made it worth watching."
